0,0.0016603,0.006641,0.014942,0.026561,0.041495,0.059739,0.081286,0.10612,0.13424,0.16561,0.20021,0.23803,0.27901,0.32312,0.37033,0.42056,0.47377,0.5299,0.58886,0.65059,0.715,0.78201,0.85151,0.92341,0.99761,1.074,1.1525,1.2329,1.3152,1.3993,1.4849,1.5721,1.6607,1.7507,1.8418,1.9339,2.0271,2.1212,2.2161,2.3118,2.4081,2.5049,2.6023,2.7001,2.7984,2.897,2.9958,3.095,3.1944,3.2939,3.3936,3.4935,3.5935,3.6935,3.7937,3.8939,3.9942,4.0945,4.1949,4.2953,4.3957,4.4961,4.5966,4.697,4.7975,4.898,4.9985,5.0989,5.1994,5.2999,5.4004,5.5009,5.6014,5.702,5.8025,5.903,6.0035,6.104,6.2045,6.305,6.4055,6.506,6.6065,6.707,6.8075,6.908,7.0085,7.109,7.2096,7.3101,7.4106,7.5111,7.6116,7.7121,7.8126,7.9131,8.0136,8.1141,8.2146,8.3151
0,0.033206,0.066409,0.099603,0.13277,0.1659,0.19897,0.23194,0.26479,0.29746,0.32993,0.36214,0.39403,0.42556,0.45666,0.48728,0.51734,0.5468,0.57557,0.60361,0.63085,0.65722,0.68269,0.70719,0.73069,0.75314,0.77451,0.79478,0.81392,0.83193,0.84881,0.86456,0.8792,0.89273,0.9052,0.91663,0.92707,0.93655,0.94512,0.95284,0.95975,0.96591,0.97138,0.97621,0.98046,0.98417,0.9874,0.99019,0.9926,0.99467,0.99643,0.99793,0.99919,1.0003,1.0011,1.0019,1.0025,1.003,1.0034,1.0038,1.004,1.0042,1.0044,1.0046,1.0047,1.0048,1.0048,1.0049,1.0049,1.005,1.005,1.005,1.005,1.005,1.005,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051,1.0051
0.33206,0.33205,0.332,0.33185,0.33154,0.33103,0.33024,0.32914,0.32768,0.3258,0.32345,0.3206,0.31721,0.31325,0.30869,0.30351,0.29769,0.29124,0.28416,0.27646,0.26817,0.25931,0.24993,0.24007,0.22979,0.21915,0.20822,0.19708,0.1858,0.17445,0.16312,0.15188,0.14081,0.12997,0.11944,0.10926,0.099497,0.090186,0.081366,0.073063,0.065295,0.058074,0.051404,0.045279,0.03969,0.034621,0.030051,0.025956,0.022308,0.019078,0.016235,0.013747,0.011582,0.0097097,0.0080994,0.0067224,0.0055516,0.0045618,0.0037298,0.0030342,0.002456,0.001978,0.0015851,0.0012639,0.0010027,0.00079149,0.00062165,0.0004858,0.00037774,0.00029225,0.00022497,0.00017231,0.00013132,9.9576e-05,7.5128e-05,5.6398e-05,4.2126e-05,3.1308e-05,2.3151e-05,1.7034e-05,1.247e-05,9.0833e-06,6.5832e-06,4.7474e-06,3.4063e-06,2.4319e-06,1.7275e-06,1.221e-06,8.5864e-07,6.0082e-07,4.183e-07,2.8978e-07,1.9973e-07,1.3698e-07,9.3474e-08,6.3466e-08,4.2876e-08,2.8821e-08,1.9276e-08,1.2828e-08,8.4939e-09
