1,0.98146,0.96292,0.94439,0.92585,0.90732,0.8888,0.87029,0.8518,0.83332,0.81487,0.79645,0.77807,0.75973,0.74144,0.72321,0.70505,0.68696,0.66896,0.65106,0.63326,0.61557,0.59801,0.58059,0.56332,0.5462,0.52926,0.5125,0.49592,0.47956,0.4634,0.44747,0.43177,0.41632,0.40113,0.38619,0.37153,0.35716,0.34306,0.32927,0.31578,0.30259,0.28972,0.27717,0.26494,0.25304,0.24146,0.23021,0.2193,0.20872,0.19847,0.18856,0.17897,0.16972,0.16079,0.15218,0.14389,0.13593,0.12827,0.12092,0.11387,0.10712,0.10066,0.094481,0.088581,0.082952,0.077587,0.072478,0.067618,0.063,0.058615,0.054457,0.050518,0.046789,0.043264,0.039934,0.036791,0.033829,0.031039,0.028415,0.025948,0.023632,0.02146,0.019424,0.017519,0.015737,0.014073,0.012519,0.011071,0.0097221,0.008467,0.0073004,0.0062171,0.0052122,0.004281,0.0034188,0.0026214,0.0018847,0.0012048,0.00057778,2.3954e-07
-0.18539,-0.18538,-0.18538,-0.18536,-0.18532,-0.18526,-0.18516,-0.18503,-0.18486,-0.18464,-0.18436,-0.18403,-0.18363,-0.18315,-0.1826,-0.18197,-0.18125,-0.18044,-0.17954,-0.17854,-0.17744,-0.17623,-0.17492,-0.17349,-0.17196,-0.17032,-0.16856,-0.1667,-0.16472,-0.16264,-0.16044,-0.15815,-0.15575,-0.15325,-0.15066,-0.14798,-0.14521,-0.14236,-0.13944,-0.13645,-0.13339,-0.13028,-0.12712,-0.12392,-0.12068,-0.1174,-0.11411,-0.11079,-0.10747,-0.10414,-0.10082,-0.097504,-0.094203,-0.090924,-0.08767,-0.084449,-0.081265,-0.078122,-0.075025,-0.071979,-0.068988,-0.066054,-0.063182,-0.060374,-0.057632,-0.05496,-0.05236,-0.049832,-0.047378,-0.045,-0.042699,-0.040475,-0.038328,-0.036258,-0.034265,-0.03235,-0.030511,-0.028748,-0.027059,-0.025444,-0.023901,-0.02243,-0.021027,-0.019693,-0.018425,-0.017221,-0.016079,-0.014999,-0.013976,-0.013011,-0.0121,-0.011241,-0.010433,-0.0096731,-0.0089597,-0.0082905,-0.0076636,-0.007077,-0.0065287,-0.0060169,-0.0055396
